report_date,zone_id,zone_name,utr,idle_time,stacking_percentage,early,late,order_on_time,nonstacked_difference,stacked_difference,percentile_80
2024-06-30,32,Ras el bar,0.7,61.2,4.23,14.08,19.72,66.2,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-01,32,Ras el bar,0.66,62.45,9.21,10.53,23.68,65.79,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-02,32,Ras el bar,0.74,54.98,10.0,16.25,20.0,63.75,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-03,32,Ras el bar,0.67,63.02,2.5,17.5,21.25,61.25,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-04,32,Ras el bar,0.78,54.61,4.4,19.78,15.38,64.84,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-05,32,Ras el bar,0.98,46.31,22.81,19.3,24.56,56.14,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-06,32,Ras el bar,0.85,49.21,11.69,10.39,32.47,57.14,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-07,32,Ras el bar,0.72,57.74,11.96,22.83,15.22,61.96,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-08,32,Ras el bar,0.93,47.88,3.19,24.47,15.96,59.57,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-09,32,Ras el bar,1.09,39.98,25.26,20.0,26.32,53.68,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-10,32,Ras el bar,0.88,50.71,6.52,22.83,13.04,64.13,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-11,32,Ras el bar,0.91,50.22,2.38,30.16,16.67,53.17,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-12,32,Ras el bar,0.84,53.26,13.13,21.21,19.19,59.6,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-13,32,Ras el bar,0.88,45.47,12.17,17.39,30.43,52.17,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-14,32,Ras el bar,0.81,54.01,10.84,25.3,15.66,59.04,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-15,32,Ras el bar,0.89,50.68,5.49,26.37,18.68,54.95,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-16,32,Ras el bar,1.04,43.17,13.41,24.39,21.95,53.66,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-17,32,Ras el bar,0.92,52.89,4.29,24.29,20.0,55.71,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-18,32,Ras el bar,0.88,50.23,5.32,34.04,29.79,36.17,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-19,32,Ras el bar,0.85,44.34,9.09,22.22,27.27,50.51,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-20,32,Ras el bar,0.92,50.23,8.55,22.22,17.95,59.83,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-21,32,Ras el bar,0.8,56.74,4.17,29.17,21.88,48.96,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-22,32,Ras el bar,0.92,47.35,7.02,23.68,14.91,61.4,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-23,32,Ras el bar,1.12,34.56,10.48,23.39,22.58,54.03,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-24,32,Ras el bar,0.9,48.04,6.8,22.33,25.24,52.43,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-25,32,Ras el bar,0.8,57.58,5.13,37.61,13.68,48.72,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-26,32,Ras el bar,1.01,45.33,5.48,28.77,12.33,58.9,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-27,32,Ras el bar,0.74,59.39,5.66,31.13,9.43,59.43,28.992883500263492,32.01827676240206,15.217391304347828
2024-07-28,32,Ras el bar,0.85,52.76,1.98,24.75,9.9,65.35,28.992883500263492,32.01827676240206,15.217391304347828
2024-06-28,33,Damietta,0.3,83.38,0.0,2.63,23.68,73.68,20.434263722121781,23.8717026378897,12.0
2024-06-29,33,Damietta,0.3,85.06,0.0,6.45,12.9,80.65,20.434263722121781,23.8717026378897,12.0
2024-06-30,33,Damietta,0.16,91.86,0.0,5.56,11.11,83.33,20.434263722121781,23.8717026378897,12.0
2024-07-01,33,Damietta,0.19,90.66,0.0,4.17,12.5,83.33,20.434263722121781,23.8717026378897,12.0
2024-07-02,33,Damietta,0.24,90.02,0.0,4.0,12.0,84.0,20.434263722121781,23.8717026378897,12.0
2024-07-03,33,Damietta,0.27,89.27,0.0,0.0,7.69,92.31,20.434263722121781,23.8717026378897,12.0
2024-07-04,33,Damietta,0.16,92.13,0.0,0.0,5.88,94.12,20.434263722121781,23.8717026378897,12.0
2024-07-05,33,Damietta,0.33,84.68,0.0,10.81,10.81,78.38,20.434263722121781,23.8717026378897,12.0
2024-07-06,33,Damietta,0.34,84.38,0.0,2.94,14.71,82.35,20.434263722121781,23.8717026378897,12.0
2024-07-07,33,Damietta,0.18,90.88,0.0,21.05,5.26,73.68,20.434263722121781,23.8717026378897,12.0
2024-07-08,33,Damietta,0.23,89.34,0.0,8.0,20.0,72.0,20.434263722121781,23.8717026378897,12.0
2024-07-09,33,Damietta,0.29,86.29,0.0,3.7,14.81,81.48,20.434263722121781,23.8717026378897,12.0
2024-07-10,33,Damietta,0.29,85.75,0.0,0.0,22.22,77.78,20.434263722121781,23.8717026378897,12.0
2024-07-11,33,Damietta,0.29,84.8,0.0,5.41,18.92,75.68,20.434263722121781,23.8717026378897,12.0
2024-07-12,33,Damietta,0.45,77.49,0.0,2.17,13.04,84.78,20.434263722121781,23.8717026378897,12.0
2024-07-13,33,Damietta,0.34,80.56,0.0,2.78,22.22,75.0,20.434263722121781,23.8717026378897,12.0
2024-07-14,33,Damietta,0.34,84.31,0.0,16.67,16.67,66.67,20.434263722121781,23.8717026378897,12.0
2024-07-15,33,Damietta,0.44,78.41,0.0,10.2,28.57,61.22,20.434263722121781,23.8717026378897,12.0
2024-07-16,33,Damietta,0.24,87.64,0.0,3.57,17.86,78.57,20.434263722121781,23.8717026378897,12.0
2024-07-17,33,Damietta,0.35,81.89,0.0,13.33,20.0,66.67,20.434263722121781,23.8717026378897,12.0
2024-07-18,33,Damietta,0.28,86.73,0.0,10.0,13.33,76.67,20.434263722121781,23.8717026378897,12.0
2024-07-19,33,Damietta,0.48,73.89,0.0,5.13,17.95,76.92,20.434263722121781,23.8717026378897,12.0
2024-07-20,33,Damietta,0.4,80.09,0.0,3.13,9.38,87.5,20.434263722121781,23.8717026378897,12.0
2024-07-21,33,Damietta,0.28,82.51,0.0,0.0,28.57,71.43,20.434263722121781,23.8717026378897,12.0
2024-07-22,33,Damietta,0.34,81.46,0.0,6.45,19.35,74.19,20.434263722121781,23.8717026378897,12.0
2024-07-23,33,Damietta,0.43,80.49,0.0,5.88,17.65,76.47,20.434263722121781,23.8717026378897,12.0
2024-07-24,33,Damietta,0.42,75.87,0.0,3.03,21.21,75.76,20.434263722121781,23.8717026378897,12.0
2024-07-25,33,Damietta,0.27,85.08,0.0,0.0,13.64,86.36,20.434263722121781,23.8717026378897,12.0
2024-07-26,33,Damietta,0.55,71.16,4.44,11.11,22.22,66.67,20.434263722121781,23.8717026378897,12.0
2024-07-27,33,Damietta,0.43,76.19,0.0,2.27,22.73,75.0,20.434263722121781,23.8717026378897,12.0
2024-07-28,33,Damietta,0.3,83.38,6.9,10.34,17.24,72.41,20.434263722121781,23.8717026378897,12.0
2024-06-28,34,Shobra,2.14,20.32,5.85,10.14,10.34,79.52,23.832332871581787,27.064618035611755,8.5472863178420546
2024-06-29,34,Shobra,1.79,25.26,2.39,12.56,8.87,78.57,23.832332871581787,27.064618035611755,8.5472863178420546
2024-06-30,34,Shobra,1.89,25.64,2.32,10.38,9.16,80.46,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-01,34,Shobra,1.99,17.74,5.05,9.97,11.38,78.65,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-02,34,Shobra,1.71,29.85,2.12,11.94,8.58,79.48,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-03,34,Shobra,1.7,30.79,1.85,12.66,9.31,78.03,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-04,34,Shobra,1.79,26.68,2.14,10.66,8.7,80.64,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-05,34,Shobra,2.14,16.11,6.43,10.44,9.95,79.61,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-06,34,Shobra,1.75,29.43,2.21,11.46,8.28,80.26,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-07,34,Shobra,1.79,28.81,2.98,11.91,8.9,79.19,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-08,34,Shobra,1.82,24.67,2.94,11.88,9.42,78.7,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-09,34,Shobra,1.86,25.34,2.95,11.58,8.77,79.65,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-10,34,Shobra,1.66,30.55,2.09,10.96,10.36,78.68,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-11,34,Shobra,1.92,21.16,4.74,10.16,9.02,80.82,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-12,34,Shobra,2.04,16.78,9.93,9.65,12.06,78.29,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-13,34,Shobra,1.7,29.6,1.68,11.9,9.13,78.97,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-14,34,Shobra,1.7,31.65,1.75,14.46,8.55,76.99,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-15,34,Shobra,1.71,28.16,1.51,12.33,10.36,77.32,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-16,34,Shobra,1.64,32.18,1.61,13.1,9.92,76.98,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-17,34,Shobra,1.56,36.77,1.73,14.56,7.64,77.79,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-18,34,Shobra,1.57,35.99,2.62,13.04,8.26,78.7,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-19,34,Shobra,1.76,29.32,2.1,13.07,8.53,78.4,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-20,34,Shobra,1.73,28.84,2.28,10.52,9.21,80.27,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-21,34,Shobra,1.76,26.16,2.52,9.62,10.63,79.75,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-22,34,Shobra,1.84,23.26,3.03,11.52,9.62,78.86,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-23,34,Shobra,1.7,29.38,3.54,12.93,9.65,77.43,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-24,34,Shobra,1.67,29.59,2.62,11.14,10.5,78.36,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-25,34,Shobra,1.83,26.93,8.93,8.48,12.18,79.34,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-26,34,Shobra,1.88,24.68,4.19,12.07,9.92,78.01,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-27,34,Shobra,1.81,25.56,4.78,11.7,8.15,80.15,23.832332871581787,27.064618035611755,8.5472863178420546
2024-07-28,34,Shobra,1.78,28.15,3.29,12.25,7.72,80.02,23.832332871581787,27.064618035611755,8.5472863178420546
2024-06-28,35,October wahat,0.79,44.9,20.51,21.79,33.97,44.23,23.646204849299053,30.142727317790577,16.587677725118482
2024-06-29,35,October wahat,0.8,43.86,21.43,26.98,38.1,34.92,23.646204849299053,30.142727317790577,16.587677725118482
2024-06-30,35,October wahat,0.92,40.35,21.23,30.82,21.23,47.95,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-01,35,October wahat,0.68,51.33,9.93,31.13,27.81,41.06,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-02,35,October wahat,0.58,59.08,6.21,36.02,16.15,47.83,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-03,35,October wahat,0.71,49.97,11.06,30.15,21.61,48.24,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-04,35,October wahat,0.71,46.52,16.82,33.18,21.03,45.79,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-05,35,October wahat,0.65,53.1,9.95,42.18,16.59,41.23,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-06,35,October wahat,0.64,54.25,10.45,34.33,20.9,44.78,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-07,35,October wahat,0.52,64.35,7.41,34.57,14.81,50.62,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-08,35,October wahat,0.61,54.15,10.75,32.71,21.5,45.79,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-09,35,October wahat,0.56,59.19,6.6,26.9,19.8,53.3,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-10,35,October wahat,0.48,66.81,8.51,23.94,21.81,54.26,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-11,35,October wahat,0.61,56.09,2.94,17.65,20.17,62.18,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-12,35,October wahat,0.66,50.52,11.63,22.09,29.07,48.84,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-13,35,October wahat,0.53,63.77,5.36,25.0,16.07,58.93,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-14,35,October wahat,0.44,69.47,8.58,28.33,23.18,48.5,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-15,35,October wahat,0.41,71.69,3.67,22.48,18.81,58.72,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-16,35,October wahat,0.35,75.33,4.44,19.56,20.89,59.56,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-17,35,October wahat,0.36,74.44,4.44,24.19,18.15,57.66,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-18,35,October wahat,0.39,72.79,0.78,18.22,15.89,65.89,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-19,35,October wahat,0.39,71.35,2.11,13.92,18.14,67.93,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-20,35,October wahat,0.35,74.9,4.78,14.34,17.13,68.53,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-21,35,October wahat,0.31,79.62,0.8,14.86,19.68,65.46,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-22,35,October wahat,0.32,78.12,3.14,20.0,16.08,63.92,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-23,35,October wahat,0.33,78.29,1.47,12.09,17.95,69.96,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-24,35,October wahat,0.33,75.25,4.26,12.79,22.48,64.73,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-25,35,October wahat,0.39,72.12,5.77,11.54,21.15,67.31,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-26,35,October wahat,0.34,75.23,3.61,11.91,21.3,66.79,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-27,35,October wahat,0.35,76.13,2.43,17.71,17.36,64.93,23.646204849299053,30.142727317790577,16.587677725118482
2024-07-28,35,October wahat,0.3,79.85,1.61,18.15,16.13,65.73,23.646204849299053,30.142727317790577,16.587677725118482
2024-06-28,36,October ,1.92,16.06,18.72,12.63,14.0,73.36,28.20386297452173,34.175206963558416,13.792605430387059
2024-06-29,36,October ,1.87,14.85,17.58,12.85,13.79,73.35,28.20386297452173,34.175206963558416,13.792605430387059
2024-06-30,36,October ,1.86,16.22,18.95,11.09,14.77,74.14,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-01,36,October ,1.92,13.35,23.5,9.08,20.47,70.45,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-02,36,October ,1.88,15.19,19.0,9.56,15.57,74.87,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-03,36,October ,1.77,16.73,14.68,12.95,13.63,73.42,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-04,36,October ,1.86,13.69,17.55,11.92,14.88,73.2,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-05,36,October ,1.95,11.81,22.51,12.97,17.67,69.36,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-06,36,October ,1.84,15.3,16.74,13.61,13.14,73.25,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-07,36,October ,1.8,16.62,15.99,11.6,15.46,72.94,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-08,36,October ,1.84,12.85,21.97,9.94,20.37,69.69,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-09,36,October ,1.81,16.25,17.13,10.17,18.22,71.61,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-10,36,October ,1.76,17.45,15.08,12.06,15.3,72.65,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-11,36,October ,1.76,18.94,17.63,13.5,16.85,69.65,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-12,36,October ,1.84,16.4,19.45,15.74,13.73,70.53,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-13,36,October ,1.7,20.13,13.85,13.2,14.45,72.34,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-14,36,October ,1.72,19.63,12.47,14.17,12.38,73.45,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-15,36,October ,1.83,16.05,17.23,11.41,14.71,73.88,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-16,36,October ,1.74,16.49,14.73,10.59,14.33,75.08,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-17,36,October ,1.66,20.52,12.23,11.84,14.05,74.1,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-18,36,October ,1.68,20.04,12.38,13.41,11.88,74.71,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-19,36,October ,1.82,17.26,16.58,14.82,12.44,72.74,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-20,36,October ,1.75,16.96,14.92,10.65,16.95,72.39,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-21,36,October ,1.69,18.03,15.63,7.82,21.0,71.18,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-22,36,October ,1.78,16.1,16.69,6.61,20.0,73.39,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-23,36,October ,1.7,19.55,13.77,5.85,18.34,75.81,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-24,36,October ,1.65,18.66,13.73,4.56,19.8,75.65,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-25,36,October ,1.62,22.16,20.98,4.18,32.4,63.42,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-26,36,October ,1.69,21.58,14.42,8.3,16.57,75.13,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-27,36,October ,1.68,20.65,11.85,10.37,13.88,75.75,28.20386297452173,34.175206963558416,13.792605430387059
2024-07-28,36,October ,1.67,19.76,13.32,8.08,15.9,76.01,28.20386297452173,34.175206963558416,13.792605430387059
2024-06-28,38,Portsaid city,2.0,12.77,20.28,12.5,17.48,70.02,28.725731192133882,30.951040889672544,14.050822122571002
2024-06-29,38,Portsaid city,1.92,11.24,22.46,10.6,17.15,72.25,28.725731192133882,30.951040889672544,14.050822122571002
2024-06-30,38,Portsaid city,1.9,13.08,23.6,10.23,17.79,71.99,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-01,38,Portsaid city,2.12,8.39,35.74,9.85,23.59,66.56,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-02,38,Portsaid city,1.96,11.22,21.25,10.88,17.33,71.79,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-03,38,Portsaid city,1.75,16.86,16.24,10.71,14.04,75.25,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-04,38,Portsaid city,1.57,24.9,10.74,10.38,14.37,75.25,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-05,38,Portsaid city,1.72,16.66,15.88,8.86,15.77,75.37,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-06,38,Portsaid city,1.71,17.43,14.28,10.14,15.99,73.87,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-07,38,Portsaid city,1.78,15.52,22.74,9.62,22.24,68.14,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-08,38,Portsaid city,1.86,11.24,19.95,9.39,19.71,70.9,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-09,38,Portsaid city,1.78,15.47,15.55,10.87,15.21,73.91,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-10,38,Portsaid city,1.77,16.56,15.32,9.85,15.14,75.01,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-11,38,Portsaid city,1.78,17.75,20.47,10.86,19.04,70.1,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-12,38,Portsaid city,1.81,13.08,17.94,10.46,18.01,71.52,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-13,38,Portsaid city,1.82,13.54,20.77,9.48,19.09,71.43,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-14,38,Portsaid city,1.78,16.49,17.44,10.71,16.64,72.65,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-15,38,Portsaid city,1.85,14.82,20.1,9.97,16.74,73.29,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-16,38,Portsaid city,1.81,15.79,14.28,11.51,14.05,74.44,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-17,38,Portsaid city,1.75,18.38,15.61,11.39,13.95,74.66,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-18,38,Portsaid city,1.77,17.68,11.62,13.04,12.39,74.58,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-19,38,Portsaid city,1.75,17.05,16.08,12.55,15.11,72.34,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-20,38,Portsaid city,1.71,19.61,11.91,12.57,12.93,74.5,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-21,38,Portsaid city,1.71,19.8,12.43,11.21,14.52,74.26,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-22,38,Portsaid city,1.73,19.2,15.13,10.53,15.72,73.76,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-23,38,Portsaid city,1.72,20.82,13.83,11.66,14.27,74.08,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-24,38,Portsaid city,1.68,21.01,13.74,11.84,12.68,75.48,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-25,38,Portsaid city,1.71,24.28,27.19,12.03,21.36,66.61,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-26,38,Portsaid city,1.85,14.89,18.55,12.23,16.1,71.68,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-27,38,Portsaid city,1.83,14.74,17.43,11.03,14.74,74.24,28.725731192133882,30.951040889672544,14.050822122571002
2024-07-28,38,Portsaid city,1.7,21.72,15.96,12.17,14.04,73.78,28.725731192133882,30.951040889672544,14.050822122571002
2024-06-28,39,Ismalia city,2.05,22.25,21.8,5.48,17.36,77.16,21.718644935376,25.604074020944008,9.6180081855388817
2024-06-29,39,Ismalia city,1.87,22.83,22.11,4.6,17.19,78.21,21.718644935376,25.604074020944008,9.6180081855388817
2024-06-30,39,Ismalia city,1.72,33.23,15.62,7.51,12.58,79.92,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-01,39,Ismalia city,1.66,33.01,13.17,6.37,12.39,81.23,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-02,39,Ismalia city,1.58,37.36,11.92,6.28,9.14,84.59,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-03,39,Ismalia city,1.6,35.31,11.12,7.44,9.62,82.95,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-04,39,Ismalia city,1.73,30.6,13.43,8.1,11.59,80.32,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-05,39,Ismalia city,1.91,24.92,19.05,9.07,12.72,78.21,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-06,39,Ismalia city,1.71,32.37,14.96,7.99,11.78,80.22,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-07,39,Ismalia city,1.9,20.46,20.25,6.18,17.13,76.69,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-08,39,Ismalia city,1.74,29.25,13.8,6.25,13.6,80.14,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-09,39,Ismalia city,1.62,30.14,14.16,5.96,12.44,81.6,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-10,39,Ismalia city,1.63,32.37,11.93,8.08,9.48,82.44,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-11,39,Ismalia city,1.67,31.13,19.41,6.41,18.83,74.76,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-12,39,Ismalia city,1.7,30.28,15.57,7.61,13.55,78.85,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-13,39,Ismalia city,1.79,27.93,14.77,7.45,10.24,82.31,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-14,39,Ismalia city,1.68,33.71,11.85,8.8,9.6,81.6,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-15,39,Ismalia city,1.61,38.18,10.76,8.93,8.23,82.84,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-16,39,Ismalia city,1.64,36.32,13.13,8.0,11.01,80.98,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-17,39,Ismalia city,1.83,24.25,19.84,6.81,14.59,78.6,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-18,39,Ismalia city,1.74,30.91,8.45,7.34,9.11,83.55,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-19,39,Ismalia city,1.86,20.84,16.44,7.62,13.02,79.36,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-20,39,Ismalia city,1.77,25.61,14.95,7.63,11.29,81.07,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-21,39,Ismalia city,1.88,17.8,20.2,5.51,17.47,77.01,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-22,39,Ismalia city,2.03,13.92,29.07,5.32,21.15,73.53,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-23,39,Ismalia city,2.03,14.5,24.89,5.85,20.11,74.04,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-24,39,Ismalia city,2.05,17.1,23.65,6.22,15.18,78.59,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-25,39,Ismalia city,1.87,24.32,30.36,8.85,27.97,63.18,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-26,39,Ismalia city,1.83,27.47,14.96,7.83,10.48,81.68,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-27,39,Ismalia city,1.67,32.47,14.74,8.43,9.7,81.87,21.718644935376,25.604074020944008,9.6180081855388817
2024-07-28,39,Ismalia city,1.67,32.55,9.59,9.17,8.93,81.91,21.718644935376,25.604074020944008,9.6180081855388817
2024-06-28,40,Shebin el koom,0.5,56.51,3.03,6.06,34.09,59.85,30.5737576114712,28.583333333333321,16.788321167883211
2024-06-29,40,Shebin el koom,0.53,66.85,4.35,10.87,25.36,63.77,30.5737576114712,28.583333333333321,16.788321167883211
2024-06-30,40,Shebin el koom,0.66,65.54,6.12,11.73,22.96,65.31,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-01,40,Shebin el koom,0.46,75.52,0.0,18.98,16.79,64.23,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-02,40,Shebin el koom,0.49,72.15,0.0,24.26,16.91,58.82,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-03,40,Shebin el koom,0.39,79.93,0.0,33.11,11.49,55.41,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-04,40,Shebin el koom,0.45,75.25,4.76,20.83,20.24,58.93,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-05,40,Shebin el koom,0.55,69.21,3.53,14.71,27.06,58.24,30.5737576114712,28.583333333333321,16.788321167883211
